date_extraction,temperature,clouds,pressure,visibility,wind_speed,humidity,wind_degree,ville
2023-01-30,24.1,13,1008.9,,17.6,73,84,Buenos Aires
2023-01-31,24.9,20,1007.9,,15.3,79,103,Buenos Aires
2023-02-01,24.6,82,1011.1,,21.0,75,100,Buenos Aires
2023-02-02,23.2,75,1012.0,,16.1,79,100,Buenos Aires
2023-02-03,22.6,41,1013.1,,21.2,74,141,Buenos Aires
2023-02-04,22.0,0,1014.1,,15.4,63,169,Buenos Aires
2023-02-05,23.6,13,1010.3,,11.8,69,9,Buenos Aires
2023-02-06,26.0,46,1008.3,,12.9,58,2,Buenos Aires
2023-02-07,26.5,32,1008.3,,14.2,69,65,Buenos Aires
2023-02-08,27.1,66,1006.8,,12.0,65,44,Buenos Aires
2023-02-09,26.7,11,1008.4,,9.6,71,74,Buenos Aires
2023-02-10,29.0,10,1008.0,,11.0,60,16,Buenos Aires
2023-02-11,30.3,11,1007.0,,14.3,54,39,Buenos Aires
2023-02-12,32.1,50,1002.8,,21.7,46,9,Buenos Aires
2023-02-13,27.6,46,1001.4,,16.8,61,310,Buenos Aires
2023-02-14,26.5,7,1003.7,,12.1,56,208,Buenos Aires
2023-02-15,24.5,22,1004.6,,16.8,61,68,Buenos Aires
2023-02-16,21.5,92,1000.0,,21.9,62,219,Buenos Aires
2023-02-17,13.0,40,1009.8,,31.2,53,232,Buenos Aires
2023-02-18,16.0,16,1017.8,,17.3,49,249,Buenos Aires
2023-02-19,20.5,0,1018.1,,16.7,45,353,Buenos Aires
2023-02-20,22.0,9,1015.3,,13.6,55,62,Buenos Aires
2023-02-21,22.9,18,1013.1,,17.6,67,84,Buenos Aires
2023-02-22,25.8,57,1012.3,,17.0,62,12,Buenos Aires
2023-02-23,25.2,95,1011.2,,8.2,68,56,Buenos Aires
2023-02-24,24.5,41,1009.2,,10.9,75,91,Buenos Aires
2023-02-25,25.3,36,1003.7,,9.6,62,294,Buenos Aires
2023-02-26,22.9,15,1010.8,,19.6,53,118,Buenos Aires
2023-02-27,23.9,0,1014.9,,15.3,56,62,Buenos Aires
2023-02-28,27.6,22,1011.4,,14.4,62,31,Buenos Aires
2023-03-01,29.0,45,1007.4,,19.6,49,329,Buenos Aires
2023-03-02,29.1,12,1005.6,,13.7,56,358,Buenos Aires
2023-03-03,29.1,15,1004.6,,16.2,57,4,Buenos Aires
2023-03-04,26.6,23,1007.4,,17.2,71,71,Buenos Aires
2023-03-05,25.7,21,1010.0,,19.0,76,81,Buenos Aires
2023-03-06,28.2,21,1008.2,,20.3,61,30,Buenos Aires
2023-03-07,26.4,52,1006.5,,19.1,67,49,Buenos Aires
2023-03-08,26.4,23,1006.5,,14.6,79,97,Buenos Aires
2023-03-09,26.4,22,1009.9,,19.2,72,94,Buenos Aires
2023-03-10,29.1,55,1008.6,,16.4,64,44,Buenos Aires
2023-03-11,30.0,20,1009.1,,15.3,64,62,Buenos Aires
2023-03-12,30.0,29,1010.6,,18.9,57,40,Buenos Aires
2023-03-13,29.3,29,1010.3,,20.1,61,50,Buenos Aires
2023-03-14,29.9,52,1008.8,,13.5,62,50,Buenos Aires
2023-03-15,25.6,88,1009.1,,9.2,85,55,Buenos Aires
2023-03-16,25.1,38,1009.9,,11.1,85,130,Buenos Aires
2023-03-17,26.7,11,1010.8,,11.2,80,99,Buenos Aires
2023-03-18,25.6,12,1012.8,,21.1,78,107,Buenos Aires
2023-03-19,26.2,55,1009.1,,11.5,81,48,Buenos Aires
2023-03-20,21.9,67,1012.7,,17.4,76,142,Buenos Aires
2023-03-21,21.9,58,1016.0,,22.1,64,89,Buenos Aires
2023-03-22,22.3,87,1016.7,,24.3,56,77,Buenos Aires
2023-03-23,23.5,75,1014.0,,11.2,76,75,Buenos Aires
2023-03-24,22.4,54,1015.1,,20.2,79,117,Buenos Aires
2023-03-25,23.2,60,1009.6,,15.8,78,173,Buenos Aires
2023-03-26,18.5,22,1016.6,,16.4,69,179,Buenos Aires
2023-03-27,20.2,37,1014.6,,15.1,70,14,Buenos Aires
2023-03-28,23.3,14,1007.8,,20.7,68,360,Buenos Aires
2023-03-29,21.4,67,1007.4,,16.6,79,210,Buenos Aires
2023-03-30,18.8,60,1013.6,,19.2,72,124,Buenos Aires
2023-03-31,18.1,20,1016.4,,20.6,62,196,Buenos Aires
2023-04-01,14.6,15,1018.6,,11.0,68,137,Buenos Aires
2023-04-02,18.0,81,1013.9,,12.4,73,353,Buenos Aires
2023-04-03,19.1,98,1011.9,,10.9,83,51,Buenos Aires
2023-04-04,18.8,52,1015.2,,14.8,85,134,Buenos Aires
2023-04-05,19.9,41,1016.7,,19.3,81,84,Buenos Aires
2023-04-06,20.0,30,1017.1,,20.3,78,82,Buenos Aires
2023-04-07,19.9,28,1017.3,,12.3,79,73,Buenos Aires
2023-04-08,20.1,2,1017.5,,10.4,72,44,Buenos Aires
2023-04-09,21.1,0,1015.0,,13.0,74,1,Buenos Aires
2023-04-10,20.5,28,1015.3,,10.9,79,74,Buenos Aires
2023-04-11,22.6,64,1008.7,,13.1,74,346,Buenos Aires
2023-04-12,18.3,90,1010.4,,17.9,73,185,Buenos Aires
2023-04-13,13.6,50,1016.3,,15.5,62,186,Buenos Aires
2023-04-14,13.5,21,1018.3,,9.5,63,140,Buenos Aires
2023-04-15,16.2,78,1018.5,,13.4,72,70,Buenos Aires
2023-04-16,16.4,71,1015.3,,8.1,73,114,Buenos Aires
2023-04-17,15.7,64,1009.3,,7.5,77,265,Buenos Aires
2023-04-18,13.0,69,1002.7,,23.1,72,260,Buenos Aires
2023-04-19,13.8,53,1006.0,,24.0,61,222,Buenos Aires
2023-04-20,13.5,5,1016.2,,8.5,72,344,Buenos Aires
2023-04-21,16.8,70,1014.2,,14.9,71,4,Buenos Aires
2023-04-22,16.9,49,1017.5,,11.0,78,112,Buenos Aires
2023-04-23,17.4,72,1019.6,,16.6,86,111,Buenos Aires
2023-04-24,17.8,86,1017.6,,14.3,91,107,Buenos Aires
2023-04-25,18.1,84,1012.3,,8.8,91,96,Buenos Aires
2023-04-26,18.3,62,1012.0,,7.1,88,232,Buenos Aires
2023-04-27,19.0,41,1012.1,,9.5,82,322,Buenos Aires
2023-04-28,20.4,4,1011.0,,20.6,77,359,Buenos Aires
2023-04-29,21.2,3,1007.8,,26.7,69,3,Buenos Aires
2023-04-30,20.1,74,1006.3,,26.5,75,324,Buenos Aires
2023-05-01,13.7,4,1017.4,,13.3,57,218,Buenos Aires
2023-05-02,12.3,0,1019.4,,9.3,58,181,Buenos Aires
2023-05-03,13.6,5,1018.5,,9.0,73,106,Buenos Aires
2023-05-04,15.1,17,1016.9,,8.7,80,100,Buenos Aires
2023-05-05,17.4,93,1017.5,,23.0,88,117,Buenos Aires
2023-05-06,18.1,100,1010.5,,23.0,90,55,Buenos Aires
2023-05-07,16.7,37,1010.2,,17.3,74,279,Buenos Aires
2023-05-08,15.0,12,1014.6,,12.5,77,238,Buenos Aires
2023-05-09,13.5,57,1017.3,,7.9,80,256,Buenos Aires
2023-05-10,13.6,24,1019.1,,13.5,76,205,Buenos Aires
2023-05-11,11.6,38,1020.5,,9.7,76,133,Buenos Aires
2023-05-12,14.2,72,1017.9,,15.7,79,346,Buenos Aires
2023-05-13,17.0,68,1013.7,,13.8,78,298,Buenos Aires
2023-05-14,17.8,30,1014.1,,14.0,77,322,Buenos Aires
2023-05-15,16.8,11,1016.0,,9.2,83,8,Buenos Aires
2023-05-16,18.7,7,1014.6,,15.8,77,8,Buenos Aires
2023-05-17,18.7,60,1011.7,,19.1,75,10,Buenos Aires
2023-05-18,17.3,22,1014.0,,15.2,72,275,Buenos Aires
2023-05-19,15.7,76,1015.1,,12.3,87,130,Buenos Aires
2023-05-20,13.3,65,1018.3,,19.1,80,141,Buenos Aires
2023-05-21,16.0,85,1012.7,,17.5,88,64,Buenos Aires
2023-05-22,18.1,68,1010.6,,15.3,89,359,Buenos Aires
2023-05-23,18.9,82,1011.8,,12.1,91,18,Buenos Aires
2023-05-24,19.5,97,1008.8,,13.0,94,356,Buenos Aires
2023-05-25,19.1,100,1008.5,,16.8,93,5,Buenos Aires
2023-05-26,17.6,62,1007.2,,18.7,83,238,Buenos Aires
2023-05-27,11.4,92,1022.3,,17.6,59,193,Buenos Aires
2023-05-28,8.4,35,1026.3,,7.6,75,217,Buenos Aires
2023-05-29,10.6,85,1022.1,,9.3,78,343,Buenos Aires
2023-05-30,13.1,60,1019.4,,12.0,79,4,Buenos Aires
2023-05-31,14.7,43,1016.1,,12.3,87,353,Buenos Aires
2023-06-01,15.8,18,1016.0,,10.6,88,344,Buenos Aires
2023-06-02,19.1,87,1010.5,,21.2,84,6,Buenos Aires
2023-06-03,17.6,88,1011.0,,12.3,91,107,Buenos Aires
2023-06-04,14.8,73,1018.2,,14.5,79,195,Buenos Aires
2023-06-05,10.8,66,1021.5,,10.7,73,106,Buenos Aires
2023-06-06,16.3,85,1012.7,,16.3,86,341,Buenos Aires
2023-06-07,16.4,97,1014.4,,13.6,89,133,Buenos Aires
2023-06-08,19.8,70,1008.3,,19.3,90,354,Buenos Aires
2023-06-09,18.0,79,1006.3,,22.4,65,253,Buenos Aires
2023-06-10,10.0,91,1014.0,,12.4,59,224,Buenos Aires
2023-06-11,6.4,6,1020.4,,16.9,63,242,Buenos Aires
2023-06-12,6.1,0,1025.3,,12.7,68,239,Buenos Aires
2023-06-13,6.8,1,1029.6,,9.5,70,249,Buenos Aires
2023-06-14,7.9,3,1026.6,,9.7,73,331,Buenos Aires
2023-06-15,9.2,17,1023.9,,7.6,80,9,Buenos Aires
2023-06-16,10.5,70,1022.0,,5.0,86,286,Buenos Aires
2023-06-17,7.7,28,1023.3,,14.7,81,216,Buenos Aires
2023-06-18,6.6,34,1022.2,,7.9,76,24,Buenos Aires
2023-06-19,10.7,99,1021.5,,11.9,81,76,Buenos Aires
2023-06-20,11.0,68,1020.7,,14.4,88,132,Buenos Aires
2023-06-21,12.3,90,1015.8,,9.7,92,148,Buenos Aires
2023-06-22,10.2,76,1012.6,,9.2,90,322,Buenos Aires
2023-06-23,11.2,95,1008.6,,13.3,90,329,Buenos Aires
2023-06-24,13.3,95,1007.4,,9.3,92,295,Buenos Aires
2023-06-25,12.6,64,1011.8,,10.0,91,66,Buenos Aires
2023-06-26,14.2,52,1010.2,,11.1,88,227,Buenos Aires
2023-06-27,12.2,84,1013.0,,14.3,78,144,Buenos Aires
2023-06-28,9.8,20,1021.3,,14.6,70,233,Buenos Aires
2023-06-29,9.1,94,1024.9,,9.0,82,110,Buenos Aires
2023-06-30,10.5,66,1022.5,,9.0,82,25,Buenos Aires
2023-07-01,12.0,59,1019.5,,8.5,87,60,Buenos Aires
2023-07-02,14.9,95,1014.3,,16.4,87,38,Buenos Aires
2023-07-03,16.9,60,1013.2,,15.9,90,15,Buenos Aires
2023-07-04,18.8,83,1009.8,,21.5,88,343,Buenos Aires
2023-07-05,15.3,29,1012.6,,13.7,84,135,Buenos Aires
2023-07-06,13.4,60,1011.9,,15.2,75,146,Buenos Aires
2023-07-07,10.7,47,1015.5,,17.7,79,126,Buenos Aires
2023-07-08,12.1,66,1015.5,,20.2,80,90,Buenos Aires
2023-07-09,13.7,84,1014.4,,9.5,92,8,Buenos Aires
2023-07-10,11.5,41,1016.4,,9.4,85,154,Buenos Aires
2023-07-11,10.8,93,1018.0,,20.8,81,113,Buenos Aires
2023-07-12,9.7,100,1013.8,,26.7,89,136,Buenos Aires
2023-07-13,8.2,89,1019.4,,19.2,80,197,Buenos Aires
2023-07-14,6.5,45,1020.1,,11.6,77,310,Buenos Aires
2023-07-15,10.2,53,1015.9,,17.4,78,313,Buenos Aires
2023-07-16,6.8,24,1019.1,,14.3,73,239,Buenos Aires
2023-07-17,5.0,11,1024.5,,13.8,75,220,Buenos Aires
2023-07-18,4.7,15,1029.4,,7.2,77,126,Buenos Aires
2023-07-19,8.8,67,1028.4,,17.6,77,38,Buenos Aires
2023-07-20,11.5,63,1018.4,,14.3,84,22,Buenos Aires
2023-07-21,18.2,86,1007.5,,24.0,86,2,Buenos Aires
2023-07-22,21.3,91,1002.6,,30.8,75,335,Buenos Aires
2023-07-23,12.1,71,1019.0,,18.4,68,212,Buenos Aires
2023-07-24,10.1,92,1025.6,,21.0,75,118,Buenos Aires
2023-07-25,11.6,87,1018.4,,19.0,83,102,Buenos Aires
2023-07-26,12.0,42,1013.7,,19.2,82,226,Buenos Aires
2023-07-27,8.7,87,1020.9,,8.3,81,164,Buenos Aires
2023-07-28,9.9,47,1025.5,,8.9,84,90,Buenos Aires
2023-07-29,12.1,91,1020.8,,20.0,80,2,Buenos Aires
2023-07-30,13.5,95,1016.0,,15.0,79,337,Buenos Aires
2023-07-31,13.9,86,1017.3,,9.7,87,20,Buenos Aires
2023-08-01,19.3,18,1012.1,,14.7,88,353,Buenos Aires
2023-08-02,19.6,33,1011.5,,17.9,75,200,Buenos Aires
2023-08-03,11.0,97,1021.4,,16.2,70,128,Buenos Aires
2023-08-04,11.7,62,1017.2,,9.1,71,189,Buenos Aires
2023-08-05,11.5,14,1016.1,,13.8,72,91,Buenos Aires
2023-08-06,16.1,62,1008.1,,11.0,84,192,Buenos Aires
2023-08-07,9.0,29,1025.1,,20.0,65,144,Buenos Aires
2023-08-08,10.1,52,1026.9,,17.4,75,66,Buenos Aires
2023-08-09,12.4,42,1018.2,,11.4,84,76,Buenos Aires
2023-08-10,15.3,92,1008.3,,15.4,87,23,Buenos Aires
2023-08-11,12.4,3,1011.9,,22.8,59,251,Buenos Aires
2023-08-12,7.8,16,1022.5,,18.4,46,246,Buenos Aires
2023-08-13,8.9,50,1021.1,,15.8,55,333,Buenos Aires
2023-08-14,14.5,62,1013.5,,20.1,52,330,Buenos Aires
2023-08-15,17.2,78,1009.2,,18.6,57,357,Buenos Aires
2023-08-16,19.3,91,1007.0,,16.5,81,12,Buenos Aires
2023-08-17,15.2,99,1006.7,,18.3,94,108,Buenos Aires
2023-08-18,13.0,57,1008.6,,19.4,74,220,Buenos Aires
2023-08-19,9.1,62,1007.0,,21.5,55,270,Buenos Aires
2023-08-20,9.2,97,1006.8,,13.7,74,245,Buenos Aires
2023-08-21,12.0,97,1002.9,,13.0,83,21,Buenos Aires
2023-08-22,13.5,73,998.2,,18.0,74,175,Buenos Aires
2023-08-23,11.5,100,1005.3,,13.1,73,224,Buenos Aires
2023-08-24,11.3,99,1012.8,,11.0,66,256,Buenos Aires
2023-08-25,9.8,65,1018.0,,12.6,63,229,Buenos Aires
2023-08-26,8.8,0,1022.9,,10.3,61,198,Buenos Aires
2023-08-27,9.4,2,1025.6,,9.5,69,70,Buenos Aires
2023-08-28,10.5,78,1022.2,,18.9,66,41,Buenos Aires
2023-08-29,11.6,33,1020.1,,11.9,72,51,Buenos Aires
2023-08-30,14.2,23,1012.4,,14.7,71,6,Buenos Aires
2023-08-31,12.0,32,1016.7,,10.6,55,199,Buenos Aires
2023-09-01,15.3,78,1009.3,,11.6,74,67,Buenos Aires
2023-09-02,14.6,98,1009.3,,18.9,75,149,Buenos Aires
2023-09-03,10.7,100,1011.2,,23.5,89,139,Buenos Aires
2023-09-04,10.7,94,1016.6,,20.3,77,175,Buenos Aires
2023-09-05,8.6,60,1025.3,,13.0,73,116,Buenos Aires
2023-09-06,10.6,81,1022.2,,27.2,73,90,Buenos Aires
2023-09-07,14.2,98,1011.1,,17.9,87,110,Buenos Aires
2023-09-08,12.8,43,1013.6,,13.0,75,226,Buenos Aires
2023-09-09,13.6,74,1015.9,,8.6,73,5,Buenos Aires
2023-09-10,15.7,81,1011.4,,15.0,79,26,Buenos Aires
2023-09-11,16.7,67,1004.2,,22.7,83,270,Buenos Aires
2023-09-12,12.3,66,1016.0,,15.2,55,205,Buenos Aires
2023-09-13,12.4,62,1019.0,,5.6,69,133,Buenos Aires
2023-09-14,13.1,53,1016.6,,14.7,66,353,Buenos Aires
2023-09-15,17.0,64,1006.6,,29.3,58,337,Buenos Aires
2023-09-16,18.8,15,1001.3,,23.0,60,315,Buenos Aires
2023-09-17,15.7,80,1008.6,,23.7,68,138,Buenos Aires
2023-09-18,12.9,41,1017.4,,19.5,64,146,Buenos Aires
2023-09-19,12.9,83,1019.1,,24.7,79,123,Buenos Aires
2023-09-20,15.4,100,1015.5,,24.8,86,109,Buenos Aires
2023-09-21,17.6,95,1007.7,,6.9,91,179,Buenos Aires
2023-09-22,14.0,89,1013.5,,22.3,84,117,Buenos Aires
2023-09-23,13.8,77,1011.6,,17.4,86,112,Buenos Aires
2023-09-24,13.4,91,1013.5,,15.6,79,143,Buenos Aires
2023-09-25,12.3,71,1015.0,,22.0,73,111,Buenos Aires
2023-09-26,12.9,89,1014.5,,17.8,77,118,Buenos Aires
2023-09-27,12.5,33,1017.6,,10.1,81,39,Buenos Aires
2023-09-28,15.2,7,1017.3,,15.7,70,25,Buenos Aires
2023-09-29,15.0,20,1019.4,,12.9,70,191,Buenos Aires
2023-09-30,11.4,5,1019.9,,10.5,68,200,Buenos Aires
2023-10-01,12.7,1,1015.9,,7.9,67,95,Buenos Aires
2023-10-02,14.2,49,1012.2,,18.5,76,84,Buenos Aires
2023-10-03,16.0,91,1008.9,,14.9,75,97,Buenos Aires
2023-10-04,14.4,41,1009.5,,19.1,71,223,Buenos Aires
2023-10-05,16.0,1,1005.9,,18.9,51,309,Buenos Aires
2023-10-06,18.3,34,1008.2,,14.5,42,259,Buenos Aires
2023-10-07,15.9,0,1016.6,,10.3,56,43,Buenos Aires
2023-10-08,19.1,4,1014.9,,15.4,50,340,Buenos Aires
2023-10-09,21.6,21,1013.0,,18.5,45,342,Buenos Aires
2023-10-10,22.3,62,1008.0,,21.8,57,6,Buenos Aires
2023-10-11,13.7,64,1016.7,,25.4,60,168,Buenos Aires
2023-10-12,10.7,27,1022.1,,10.2,58,147,Buenos Aires
2023-10-13,13.3,12,1022.2,,10.2,60,20,Buenos Aires
2023-10-14,16.7,22,1019.9,,18.9,62,54,Buenos Aires
2023-10-15,17.7,6,1015.3,,18.0,68,79,Buenos Aires
2023-10-16,20.9,13,1008.5,,12.3,72,119,Buenos Aires
2023-10-17,14.7,24,1018.7,,22.1,59,147,Buenos Aires
2023-10-18,13.8,77,1021.4,,20.3,62,114,Buenos Aires
2023-10-19,16.5,50,1019.0,,20.7,71,88,Buenos Aires
2023-10-20,18.4,10,1015.7,,17.6,72,89,Buenos Aires
2023-10-21,19.9,85,1012.3,,18.0,78,83,Buenos Aires
2023-10-22,20.8,84,1009.1,,16.7,86,122,Buenos Aires
2023-10-23,17.8,100,1010.9,,19.2,89,143,Buenos Aires
2023-10-24,16.3,78,1014.4,,18.5,79,166,Buenos Aires
2023-10-25,14.8,10,1013.3,,10.8,66,170,Buenos Aires
2023-10-26,17.5,28,1008.6,,12.4,66,358,Buenos Aires
2023-10-27,20.4,59,1004.2,,15.8,62,7,Buenos Aires
2023-10-28,21.6,17,1000.8,,11.0,65,39,Buenos Aires
2023-10-29,20.2,65,1000.3,,16.0,78,92,Buenos Aires
2023-10-30,16.0,67,1011.5,,26.8,71,132,Buenos Aires
2023-10-31,13.7,90,1018.7,,27.5,73,117,Buenos Aires
2023-11-01,13.8,100,1019.3,,31.1,68,115,Buenos Aires
2023-11-02,15.1,100,1012.1,,28.9,85,97,Buenos Aires
2023-11-03,14.6,83,1009.2,,21.2,81,196,Buenos Aires
2023-11-04,15.6,1,1013.3,,8.9,72,249,Buenos Aires
2023-11-05,18.1,40,1013.3,,12.9,67,7,Buenos Aires
2023-11-06,19.8,0,1013.4,,15.7,71,48,Buenos Aires
2023-11-07,22.2,19,1006.2,,16.6,77,47,Buenos Aires
2023-11-08,20.7,33,1010.1,,12.5,58,189,Buenos Aires
2023-11-09,18.4,19,1014.0,,17.8,55,104,Buenos Aires
2023-11-10,18.3,89,1006.8,,22.3,76,70,Buenos Aires
2023-11-11,22.0,30,999.0,,14.4,80,270,Buenos Aires
2023-11-12,19.4,40,1006.7,,17.7,73,142,Buenos Aires
2023-11-13,16.3,44,1010.7,,21.7,61,128,Buenos Aires
2023-11-14,18.4,22,1009.1,,11.7,76,95,Buenos Aires
2023-11-15,20.6,51,1003.0,,11.2,81,44,Buenos Aires
2023-11-16,19.7,1,1003.4,,16.0,50,241,Buenos Aires
2023-11-17,21.2,50,998.4,,15.0,65,360,Buenos Aires
2023-11-18,17.8,44,1003.5,,21.5,55,250,Buenos Aires
2023-11-19,20.2,32,1010.7,,16.2,47,272,Buenos Aires
2023-11-20,23.7,51,1007.1,,18.8,53,353,Buenos Aires
2023-11-21,22.1,52,1004.8,,14.4,58,176,Buenos Aires
2023-11-22,19.8,11,1010.1,,17.7,62,97,Buenos Aires
2023-11-23,22.4,13,1015.3,,14.8,52,248,Buenos Aires
2023-11-24,19.1,24,1021.5,,17.8,60,103,Buenos Aires
2023-11-25,21.3,42,1016.7,,15.0,60,59,Buenos Aires
2023-11-26,23.7,0,1011.8,,14.8,61,35,Buenos Aires
2023-11-27,25.2,1,1011.7,,18.6,63,84,Buenos Aires
2023-11-28,25.3,27,1008.7,,16.9,72,63,Buenos Aires
2023-11-29,24.2,78,1007.4,,18.0,74,304,Buenos Aires
2023-11-30,23.7,22,1008.4,,13.7,68,110,Buenos Aires
2023-12-01,24.1,91,1003.2,,17.8,82,53,Buenos Aires
2023-12-02,22.6,56,1006.0,,6.7,80,120,Buenos Aires
2023-12-03,17.8,68,1015.6,,21.2,60,144,Buenos Aires
2023-12-04,18.0,49,1020.3,,20.4,59,103,Buenos Aires
2023-12-05,19.5,77,1014.8,,19.9,72,77,Buenos Aires
2023-12-06,21.0,87,1007.3,,9.8,90,97,Buenos Aires
2023-12-07,19.9,54,1011.4,,18.3,78,167,Buenos Aires
2023-12-08,19.5,22,1018.0,,13.5,79,90,Buenos Aires
2023-12-09,20.5,45,1015.2,,14.5,68,66,Buenos Aires
2023-12-10,22.2,9,1013.6,,10.9,70,78,Buenos Aires
2023-12-11,23.5,18,1010.3,,17.8,67,48,Buenos Aires
2023-12-12,26.6,36,1007.9,,21.2,63,25,Buenos Aires
2023-12-13,24.9,81,1004.6,,14.3,79,88,Buenos Aires
2023-12-14,23.7,88,1005.1,,18.0,81,98,Buenos Aires
2023-12-15,26.1,65,1005.1,,13.6,82,56,Buenos Aires
2023-12-16,27.2,67,1004.8,,25.1,77,25,Buenos Aires
2023-12-17,25.4,94,1002.8,,18.8,84,359,Buenos Aires
2023-12-18,20.1,85,1012.3,,22.9,81,143,Buenos Aires
2023-12-19,16.6,78,1017.7,,25.9,68,142,Buenos Aires
2023-12-20,20.7,89,1014.8,,18.1,68,95,Buenos Aires
2023-12-21,22.5,41,1011.8,,11.2,76,156,Buenos Aires
2023-12-22,22.6,32,1010.6,,12.9,75,82,Buenos Aires
2023-12-23,24.3,52,1008.8,,11.2,75,65,Buenos Aires
2023-12-24,23.6,78,1008.9,,13.8,77,53,Buenos Aires
2023-12-25,21.5,27,1010.6,,19.5,71,192,Buenos Aires
2023-12-26,19.2,0,1016.1,,8.4,61,90,Buenos Aires
2023-12-27,23.5,68,1010.6,,17.0,58,357,Buenos Aires
2023-12-28,25.9,88,1001.7,,18.7,65,314,Buenos Aires
2023-12-29,22.9,15,1009.2,,16.2,62,154,Buenos Aires
2023-12-30,19.8,22,1016.4,,7.3,53,186,Buenos Aires
2023-12-31,23.0,60,1013.7,,13.5,53,42,Buenos Aires
2024-01-01,23.8,79,1011.1,,14.3,63,64,Buenos Aires
2024-01-02,23.1,63,1010.9,,21.0,75,93,Buenos Aires
2024-01-03,23.7,21,1013.2,,22.9,73,87,Buenos Aires
2024-01-04,24.3,54,1013.5,,19.6,69,71,Buenos Aires
2024-01-05,25.5,38,1010.8,,17.2,68,48,Buenos Aires
2024-01-06,25.8,82,1006.9,,12.8,74,1,Buenos Aires
2024-01-07,24.3,67,1005.5,,9.2,76,131,Buenos Aires
2024-01-08,24.4,16,1006.5,,7.4,71,72,Buenos Aires
2024-01-09,26.5,23,1007.9,,10.0,68,10,Buenos Aires
2024-01-10,25.1,46,1007.9,,14.5,77,124,Buenos Aires
2024-01-11,22.7,44,1013.2,,20.6,75,124,Buenos Aires
2024-01-12,21.1,39,1014.7,,18.7,66,87,Buenos Aires
2024-01-13,25.3,80,1009.9,,16.4,62,30,Buenos Aires
2024-01-14,25.2,36,1006.7,,17.0,63,265,Buenos Aires
2024-01-15,25.0,11,1008.1,,12.7,57,55,Buenos Aires
2024-01-16,23.7,71,1008.2,,16.5,74,105,Buenos Aires
2024-01-17,23.2,4,1013.2,,16.7,77,108,Buenos Aires
2024-01-18,24.7,36,1008.9,,13.8,77,38,Buenos Aires
2024-01-19,24.3,14,1010.5,,18.0,67,134,Buenos Aires
2024-01-20,21.9,0,1013.9,,19.8,62,108,Buenos Aires
2024-01-21,22.6,12,1017.1,,18.7,62,90,Buenos Aires
2024-01-22,23.7,0,1019.4,,16.3,60,76,Buenos Aires
2024-01-23,24.2,1,1017.7,,19.4,61,70,Buenos Aires
2024-01-24,24.8,3,1015.3,,19.4,55,51,Buenos Aires
2024-01-25,25.7,1,1015.3,,18.7,56,45,Buenos Aires
2024-01-26,25.7,0,1016.7,,18.6,57,46,Buenos Aires
2024-01-27,25.3,2,1015.1,,18.8,60,55,Buenos Aires
2024-01-28,25.0,7,1013.3,,19.3,66,81,Buenos Aires
2024-01-29,26.1,17,1011.4,,15.7,67,65,Buenos Aires
2024-01-30,27.9,25,1009.9,,9.8,60,60,Buenos Aires
2024-01-31,29.6,48,1010.1,,10.4,54,61,Buenos Aires
2024-02-01,31.0,24,1012.9,,13.2,51,47,Buenos Aires
2024-02-02,30.6,27,1012.5,,18.1,48,51,Buenos Aires
2024-02-03,30.8,44,1008.9,,15.7,46,8,Buenos Aires
2024-02-04,23.4,58,1014.2,,26.4,57,120,Buenos Aires
2024-02-05,26.0,84,1012.3,,22.8,67,82,Buenos Aires
2024-02-06,28.7,63,1011.5,,19.0,71,30,Buenos Aires
2024-02-07,28.2,74,1008.7,,15.6,74,22,Buenos Aires
2024-02-08,29.1,90,1007.5,,13.2,70,59,Buenos Aires
2024-02-09,26.1,97,1009.3,,18.4,85,101,Buenos Aires
2024-02-10,26.5,70,1007.0,,15.4,83,350,Buenos Aires
2024-02-11,27.0,19,1008.3,,9.6,76,24,Buenos Aires
2024-02-12,23.7,85,1008.1,,21.2,79,187,Buenos Aires
2024-02-13,18.0,31,1019.8,,17.3,60,168,Buenos Aires
2024-02-14,19.8,39,1019.6,,14.0,68,97,Buenos Aires
2024-02-15,23.2,30,1016.4,,15.9,63,45,Buenos Aires
2024-02-16,23.9,49,1014.1,,17.6,68,84,Buenos Aires
2024-02-17,24.3,44,1012.4,,17.2,72,76,Buenos Aires
2024-02-18,24.8,63,1011.8,,12.0,79,119,Buenos Aires
2024-02-19,24.0,21,1010.2,,15.5,78,130,Buenos Aires
2024-02-20,24.9,28,1009.0,,13.5,77,89,Buenos Aires
2024-02-21,26.1,29,1007.8,,15.6,72,52,Buenos Aires
2024-02-22,26.7,83,1004.9,,15.8,68,52,Buenos Aires
2024-02-23,25.2,90,1010.3,,14.0,66,178,Buenos Aires
2024-02-24,22.8,59,1019.1,,24.5,71,121,Buenos Aires
2024-02-25,23.4,86,1020.3,,26.0,68,98,Buenos Aires
2024-02-26,22.9,73,1013.5,,21.2,82,82,Buenos Aires
2024-02-27,23.7,33,1009.0,,11.3,83,91,Buenos Aires
2024-02-28,25.0,10,1009.5,,8.6,80,51,Buenos Aires
2024-02-29,24.1,50,1012.3,,15.4,81,120,Buenos Aires
2024-03-01,23.6,37,1012.5,,18.4,80,87,Buenos Aires
2024-03-02,24.7,72,1006.9,,20.5,85,313,Buenos Aires
